"date","employeeID","qualOfCare","patientWorkload","numDailyStaffedNurses"
1998-05-22,"002864","Excellent",3,12
1998-05-22,"003184","Good",4,12
1998-05-22,"004628","Excellent",4,12
1998-05-22,"003369","Excellent",3,12
1998-05-22,"008164","Excellent",8,12
1998-05-22,"008279","Excellent",3,12
1998-05-22,"008041","Excellent",3,12
1998-05-22,"007559","Excellent",3,12
1998-05-22,"006773","Excellent",4,12
1998-05-22,"006605","Good",6,12
1998-05-22,"00854","Good",5,12
1998-05-22,"0056","Good",5,12
1998-05-23,"002677","Fair",8,7
1998-05-23,"006225","Poor",11,7
1998-05-23,"008279","Fair",6,7
1998-05-23,"006595","Fair",6,7
1998-05-23,"003184","Good",10,7
1998-05-23,"002864","Fair",9,7
1998-05-23,"006773","Poor",9,7
1998-05-24,"006773","Poor",8,6
1998-05-24,"002677","Good",6,6
1998-05-24,"008279","Poor",9,6
1998-05-24,"003184","Poor",8,6
1998-05-24,"004297","Poor",10,6
1998-05-24,"002864","Fair",5,6
1998-05-25,"003184","Good",6,9
1998-05-25,"004293","Excellent",5,9
1998-05-25,"003135","Excellent",7,9
1998-05-25,"008164","Excellent",7,9
1998-05-25,"004297","Good",6,9
1998-05-25,"007923","Excellent",5,9
1998-05-25,"008041","Good",5,9
1998-05-25,"002677","Excellent",5,9
1998-05-25,"006605","Excellent",4,9
1998-05-26,"006605","Excellent",3,11
1998-05-26,"004326","Good",6,11
1998-05-26,"004347","Excellent",4,11
1998-05-26,"004297","Excellent",5,11
1998-05-26,"004293","Good",4,11
1998-05-26,"006225","Excellent",4,11
1998-05-26,"001221","Excellent",2,11
1998-05-26,"00293","Excellent",3,11
1998-05-26,"008041","Excellent",5,11
1998-05-26,"008164","Excellent",4,11
1998-05-26,"004628","Fair",8,11
1998-05-27,"004840","Good",6,11
1998-05-27,"003825","Excellent",5,11
1998-05-27,"006393","Excellent",2,11
1998-05-27,"002677","Excellent",5,11
1998-05-27,"005098","Excellent",6,11
1998-05-27,"004297","Excellent",3,11
1998-05-27,"001273","Excellent",3,11
1998-05-27,"00715","Excellent",6,11
1998-05-27,"004628","Excellent",3,11
1998-05-27,"004293","Excellent",4,11
1998-05-27,"003369","Excellent",4,11
1998-05-28,"004840","Good",5,12
1998-05-28,"006393","Excellent",5,12
1998-05-28,"004347","Excellent",3,12
1998-05-28,"008164","Excellent",5,12
1998-05-28,"007923","Excellent",3,12
1998-05-28,"004297","Good",5,12
1998-05-28,"008041","Excellent",5,12
1998-05-28,"003135","Excellent",5,12
1998-05-28,"006225","Excellent",2,12
1998-05-28,"006773","Excellent",4,12
1998-05-28,"004326","Good",4,12
1998-05-28,"006595","Good",6,12
1998-05-29,"007559","Excellent",3,11
1998-05-29,"006773","Good",7,11
1998-05-29,"00854","Excellent",4,11
1998-05-29,"002864","Excellent",5,11
1998-05-29,"002677","Good",6,11
1998-05-29,"008041","Excellent",3,11
1998-05-29,"005828","Good",6,11
1998-05-29,"001273","Excellent",4,11
1998-05-29,"003135","Excellent",2,11
1998-05-29,"006605","Excellent",6,11
1998-05-29,"006595","Good",5,11
1998-05-30,"008279","Poor",8,5
1998-05-30,"003184","Good",4,5
1998-05-30,"002677","Good",8,5
1998-05-30,"006773","Poor",8,5
1998-05-30,"006595","Good",6,5
1998-05-31,"008279","Good",8,5
1998-05-31,"002677","Poor",7,5
1998-05-31,"006773","Poor",10,5
1998-05-31,"006393","Fair",6,5
1998-05-31,"003184","Poor",12,5
1998-06-01,"002864","Poor",8,10
1998-06-01,"003825","Good",4,10
1998-06-01,"004347","Good",7,10
1998-06-01,"004297","Excellent",4,10
1998-06-01,"006605","Excellent",4,10
1998-06-01,"008164","Good",7,10
1998-06-01,"006225","Excellent",5,10
1998-06-01,"008279","Excellent",6,10
1998-06-01,"006393","Excellent",2,10
1998-06-01,"008041","Good",4,10
1998-06-02,"008279","Excellent",3,10
1998-06-02,"00854","Good",8,10
1998-06-02,"00715","Excellent",2,10
1998-06-02,"002864","Excellent",5,10
1998-06-02,"004326","Fair",5,10
1998-06-02,"001221","Excellent",3,10
1998-06-02,"006595","Excellent",5,10
1998-06-02,"008041","Excellent",3,10
1998-06-02,"004347","Good",6,10
1998-06-02,"003184","Excellent",4,10
1998-06-03,"00854","Excellent",4,11
1998-06-03,"008164","Good",6,11
1998-06-03,"004326","Excellent",4,11
1998-06-03,"006225","Excellent",3,11
1998-06-03,"004628","Good",5,11
1998-06-03,"002864","Excellent",4,11
1998-06-03,"002677","Good",9,11
1998-06-03,"0056","Excellent",4,11
1998-06-03,"003135","Excellent",4,11
1998-06-03,"007559","Good",5,11
1998-06-03,"004840","Good",4,11
1998-06-04,"003825","Good",7,10
1998-06-04,"007559","Excellent",4,10
1998-06-04,"008041","Good",5,10
1998-06-04,"004297","Excellent",4,10
1998-06-04,"004293","Excellent",6,10
1998-06-04,"008164","Excellent",4,10
1998-06-04,"003369","Good",6,10
1998-06-04,"006225","Good",4,10
1998-06-04,"00293","Excellent",6,10
1998-06-04,"002864","Good",5,10
1998-06-05,"007923","Excellent",5,12
1998-06-05,"005828","Good",8,12
1998-06-05,"006595","Good",9,12
1998-06-05,"004297","Excellent",2,12
1998-06-05,"006225","Good",7,12
1998-06-05,"002677","Good",5,12
1998-06-05,"003369","Excellent",3,12
1998-06-05,"006605","Excellent",4,12
1998-06-05,"008279","Good",5,12
1998-06-05,"004293","Excellent",4,12
1998-06-05,"003184","Good",4,12
1998-06-05,"00293","Excellent",4,12
1998-06-06,"002864","Good",4,6
1998-06-06,"002677","Poor",13,6
1998-06-06,"008279","Good",6,6
1998-06-06,"006773","Poor",9,6
1998-06-06,"006595","Fair",5,6
1998-06-06,"007559","Good",6,6
1998-06-07,"002677","Fair",9,5
1998-06-07,"008279","Fair",8,5
1998-06-07,"006225","Fair",10,5
1998-06-07,"003184","Good",9,5
1998-06-07,"005098","Fair",7,5
1998-06-08,"007923","Excellent",5,11
1998-06-08,"001273","Excellent",2,11
1998-06-08,"008279","Excellent",3,11
1998-06-08,"00293","Good",6,11
1998-06-08,"004347","Excellent",3,11
1998-06-08,"004297","Excellent",4,11
1998-06-08,"001221","Excellent",3,11
1998-06-08,"00854","Excellent",6,11
1998-06-08,"006595","Good",5,11
1998-06-08,"008164","Good",6,11
1998-06-08,"008041","Excellent",2,11
1998-06-09,"00854","Excellent",3,9
1998-06-09,"004347","Good",5,9
1998-06-09,"007559","Good",5,9
1998-06-09,"008279","Good",7,9
1998-06-09,"006225","Excellent",4,9
1998-06-09,"003135","Excellent",3,9
1998-06-09,"003369","Good",5,9
1998-06-09,"005828","Good",5,9
1998-06-09,"004840","Excellent",4,9
1998-06-10,"00293","Excellent",5,10
1998-06-10,"004347","Good",7,10
1998-06-10,"004293","Excellent",2,10
1998-06-10,"006393","Excellent",6,10
1998-06-10,"004840","Excellent",2,10
1998-06-10,"002677","Excellent",4,10
1998-06-10,"006773","Excellent",4,10
1998-06-10,"003135","Good",5,10
1998-06-10,"001221","Excellent",4,10
1998-06-10,"0056","Excellent",5,10
1998-06-11,"008041","Good",8,10
1998-06-11,"003184","Excellent",6,10
1998-06-11,"007923","Excellent",6,10
1998-06-11,"004297","Excellent",4,10
1998-06-11,"002677","Excellent",4,10
1998-06-11,"004840","Excellent",4,10
1998-06-11,"004293","Excellent",6,10
1998-06-11,"004628","Excellent",2,10
1998-06-11,"003369","Excellent",4,10
1998-06-11,"0056","Excellent",3,10
1998-06-12,"004347","Excellent",4,10
1998-06-12,"00293","Excellent",3,10
1998-06-12,"002677","Good",6,10
1998-06-12,"004326","Excellent",6,10
1998-06-12,"005098","Excellent",3,10
1998-06-12,"002864","Good",4,10
1998-06-12,"00854","Good",6,10
1998-06-12,"004628","Excellent",3,10
1998-06-12,"0056","Good",7,10
1998-06-12,"003135","Good",9,10
1998-06-13,"004297","Fair",6,7
1998-06-13,"006225","Poor",13,7
1998-06-13,"003184","Poor",8,7
1998-06-13,"008279","Fair",7,7
1998-06-13,"002677","Poor",9,7
1998-06-13,"006595","Poor",7,7
1998-06-13,"002864","Fair",9,7
1998-06-14,"006595","Fair",8,4
1998-06-14,"002677","Fair",9,4
1998-06-14,"006225","Good",7,4
1998-06-14,"008279","Fair",7,4
1998-06-15,"008279","Excellent",2,10
1998-06-15,"006595","Excellent",4,10
1998-06-15,"0056","Excellent",3,10
1998-06-15,"005098","Fair",6,10
1998-06-15,"00854","Excellent",4,10
1998-06-15,"004293","Excellent",4,10
1998-06-15,"003184","Excellent",2,10
1998-06-15,"002677","Good",7,10
1998-06-15,"006225","Excellent",4,10
1998-06-15,"006393","Excellent",3,10
1998-06-16,"004347","Excellent",2,10
1998-06-16,"00715","Good",5,10
1998-06-16,"007559","Excellent",2,10
1998-06-16,"008164","Excellent",3,10
1998-06-16,"006225","Excellent",3,10
1998-06-16,"006773","Excellent",3,10
1998-06-16,"008279","Good",7,10
1998-06-16,"001273","Excellent",4,10
1998-06-16,"007923","Poor",8,10
1998-06-16,"003825","Good",6,10
1998-06-17,"006225","Excellent",3,11
1998-06-17,"007559","Excellent",4,11
1998-06-17,"00854","Excellent",6,11
1998-06-17,"007923","Excellent",2,11
1998-06-17,"001273","Excellent",2,11
1998-06-17,"004347","Good",8,11
1998-06-17,"00715","Excellent",3,11
1998-06-17,"002677","Good",5,11
1998-06-17,"00293","Excellent",4,11
1998-06-17,"001221","Good",5,11
1998-06-17,"008041","Good",9,11
1998-06-18,"008164","Excellent",4,14
1998-06-18,"001273","Good",6,14
1998-06-18,"004297","Excellent",3,14
1998-06-18,"006225","Excellent",3,14
1998-06-18,"008041","Excellent",4,14
1998-06-18,"00854","Good",5,14
1998-06-18,"003369","Good",5,14
1998-06-18,"003135","Excellent",4,14
1998-06-18,"001221","Good",6,14
1998-06-18,"004326","Good",5,14
1998-06-18,"007559","Good",5,14
1998-06-18,"00293","Fair",6,14
1998-06-18,"004628","Excellent",3,14
1998-06-18,"0056","Good",7,14
1998-06-19,"007559","Excellent",5,11
1998-06-19,"004840","Good",4,11
1998-06-19,"00293","Good",7,11
1998-06-19,"003825","Excellent",3,11
1998-06-19,"008041","Excellent",7,11
1998-06-19,"0056","Excellent",3,11
1998-06-19,"008279","Excellent",4,11
1998-06-19,"004347","Good",4,11
1998-06-19,"004326","Excellent",5,11
1998-06-19,"003369","Excellent",5,11
1998-06-19,"006393","Good",8,11
1998-06-20,"002677","Fair",10,7
1998-06-20,"004297","Poor",9,7
1998-06-20,"003184","Fair",6,7
1998-06-20,"002864","Good",10,7
1998-06-20,"006595","Poor",10,7
1998-06-20,"006225","Poor",11,7
1998-06-20,"006393","Excellent",4,7
1998-06-21,"002677","Poor",10,8
1998-06-21,"006595","Fair",6,8
1998-06-21,"006773","Poor",10,8
1998-06-21,"003184","Fair",5,8
1998-06-21,"006225","Poor",9,8
1998-06-21,"005098","Poor",11,8
1998-06-21,"008279","Excellent",5,8
1998-06-21,"004297","Fair",8,8
1998-06-22,"00293","Good",7,11
1998-06-22,"006393","Good",5,11
1998-06-22,"007559","Excellent",3,11
1998-06-22,"005828","Good",4,11
1998-06-22,"004326","Good",5,11
1998-06-22,"001221","Excellent",6,11
1998-06-22,"005098","Excellent",2,11
1998-06-22,"006595","Excellent",7,11
1998-06-22,"008279","Excellent",6,11
1998-06-22,"003369","Good",6,11
1998-06-22,"004297","Excellent",5,11
1998-06-23,"002864","Good",9,11
1998-06-23,"003184","Excellent",6,11
1998-06-23,"004628","Excellent",3,11
1998-06-23,"003825","Good",5,11
1998-06-23,"00715","Excellent",3,11
1998-06-23,"004840","Excellent",4,11
1998-06-23,"002677","Good",7,11
1998-06-23,"004297","Good",5,11
1998-06-23,"004347","Good",7,11
1998-06-23,"006595","Good",6,11
1998-06-23,"00293","Excellent",2,11
1998-06-24,"006393","Good",5,10
1998-06-24,"007923","Excellent",4,10
1998-06-24,"006605","Good",5,10
1998-06-24,"006225","Good",5,10
1998-06-24,"0056","Excellent",4,10
1998-06-24,"008279","Excellent",3,10
1998-06-24,"004297","Good",4,10
1998-06-24,"00854","Excellent",7,10
1998-06-24,"003184","Good",5,10
1998-06-24,"003369","Excellent",4,10
1998-06-25,"002677","Excellent",3,12
1998-06-25,"004297","Excellent",4,12
1998-06-25,"004326","Good",5,12
1998-06-25,"003825","Good",7,12
1998-06-25,"004628","Excellent",4,12
1998-06-25,"006393","Fair",9,12
1998-06-25,"003369","Good",5,12
1998-06-25,"006773","Excellent",3,12
1998-06-25,"004840","Excellent",3,12
1998-06-25,"004347","Excellent",5,12
1998-06-25,"002864","Excellent",4,12
1998-06-25,"003184","Excellent",2,12
1998-06-26,"002677","Excellent",4,11
1998-06-26,"005828","Good",4,11
1998-06-26,"004347","Good",5,11
1998-06-26,"003135","Excellent",5,11
1998-06-26,"001273","Excellent",4,11
1998-06-26,"008279","Good",7,11
1998-06-26,"006605","Fair",5,11
1998-06-26,"008164","Excellent",5,11
1998-06-26,"003184","Excellent",5,11
1998-06-26,"005098","Excellent",4,11
1998-06-26,"007559","Excellent",3,11
1998-06-27,"008279","Fair",6,5
1998-06-27,"006773","Fair",9,5
1998-06-27,"007559","Excellent",4,5
1998-06-27,"002677","Poor",10,5
1998-06-27,"003184","Good",6,5
1998-06-28,"002677","Fair",7,4
1998-06-28,"006773","Good",7,4
1998-06-28,"008279","Poor",9,4
1998-06-28,"006595","Poor",8,4
1998-06-29,"0056","Fair",7,9
1998-06-29,"006595","Fair",5,9
1998-06-29,"008279","Excellent",6,9
1998-06-29,"003135","Excellent",4,9
1998-06-29,"008041","Good",6,9
1998-06-29,"003369","Excellent",4,9
1998-06-29,"005098","Good",9,9
1998-06-29,"00854","Excellent",2,9
1998-06-29,"008164","Excellent",4,9
1998-06-30,"003369","Excellent",3,11
1998-06-30,"00293","Excellent",3,11
1998-06-30,"007923","Excellent",5,11
1998-06-30,"008041","Excellent",5,11
1998-06-30,"003184","Good",7,11
1998-06-30,"002677","Excellent",8,11
1998-06-30,"006773","Excellent",4,11
1998-06-30,"006225","Excellent",3,11
1998-06-30,"004326","Excellent",2,11
1998-06-30,"007559","Excellent",2,11
1998-06-30,"003825","Excellent",5,11
1998-07-01,"00715","Excellent",5,13
1998-07-01,"006595","Excellent",2,13
1998-07-01,"003135","Excellent",6,13
1998-07-01,"004347","Good",6,13
1998-07-01,"003184","Good",7,13
1998-07-01,"002864","Good",4,13
1998-07-01,"004628","Good",5,13
1998-07-01,"008279","Poor",10,13
1998-07-01,"00293","Excellent",3,13
1998-07-01,"008164","Fair",6,13
1998-07-01,"001221","Excellent",4,13
1998-07-01,"0056","Excellent",4,13
1998-07-01,"008041","Good",10,13
1998-07-02,"0056","Good",4,12
1998-07-02,"006225","Excellent",4,12
1998-07-02,"002864","Excellent",6,12
1998-07-02,"006595","Excellent",3,12
1998-07-02,"003135","Excellent",2,12
1998-07-02,"007559","Excellent",2,12
1998-07-02,"004347","Excellent",4,12
1998-07-02,"008279","Excellent",7,12
1998-07-02,"002677","Excellent",4,12
1998-07-02,"004840","Excellent",2,12
1998-07-02,"003184","Excellent",6,12
1998-07-02,"006393","Good",4,12
1998-07-03,"00854","Excellent",2,11
1998-07-03,"001221","Excellent",5,11
1998-07-03,"006393","Excellent",3,11
1998-07-03,"007559","Excellent",5,11
1998-07-03,"005098","Excellent",2,11
1998-07-03,"008279","Excellent",4,11
1998-07-03,"008164","Excellent",4,11
1998-07-03,"004628","Excellent",3,11
1998-07-03,"00293","Excellent",2,11
1998-07-03,"004293","Good",6,11
1998-07-03,"006225","Good",5,11
1998-07-04,"002677","Poor",8,7
1998-07-04,"004297","Poor",9,7
1998-07-04,"003184","Poor",7,7
1998-07-04,"006773","Poor",8,7
1998-07-04,"008279","Poor",7,7
1998-07-04,"006595","Good",4,7
1998-07-04,"006225","Fair",8,7
1998-07-05,"007559","Fair",7,5
1998-07-05,"006595","Fair",7,5
1998-07-05,"004297","Fair",6,5
1998-07-05,"006225","Poor",9,5
1998-07-05,"002677","Poor",8,5
1998-07-06,"0056","Excellent",3,13
1998-07-06,"001221","Excellent",6,13
1998-07-06,"004326","Good",6,13
1998-07-06,"007559","Excellent",6,13
1998-07-06,"004628","Excellent",2,13
1998-07-06,"006605","Good",4,13
1998-07-06,"005098","Excellent",4,13
1998-07-06,"005828","Excellent",5,13
1998-07-06,"008164","Excellent",4,13
1998-07-06,"002864","Excellent",7,13
1998-07-06,"007923","Good",6,13
1998-07-06,"004840","Good",4,13
1998-07-06,"006595","Excellent",6,13
1998-07-07,"001273","Good",7,11
1998-07-07,"00293","Excellent",5,11
1998-07-07,"006595","Excellent",7,11
1998-07-07,"004347","Good",5,11
1998-07-07,"003369","Excellent",2,11
1998-07-07,"004326","Excellent",2,11
1998-07-07,"004297","Excellent",5,11
1998-07-07,"007559","Excellent",3,11
1998-07-07,"007923","Good",4,11
1998-07-07,"002677","Poor",8,11
1998-07-07,"008164","Good",8,11
1998-07-08,"004628","Excellent",3,11
1998-07-08,"002864","Good",5,11
1998-07-08,"002677","Excellent",4,11
1998-07-08,"006773","Excellent",5,11
1998-07-08,"004326","Good",5,11
1998-07-08,"004347","Fair",7,11
1998-07-08,"006605","Excellent",3,11
1998-07-08,"001221","Excellent",2,11
1998-07-08,"006225","Good",6,11
1998-07-08,"003184","Good",6,11
1998-07-08,"00293","Excellent",3,11
1998-07-09,"007923","Excellent",4,12
1998-07-09,"007559","Good",7,12
1998-07-09,"006605","Good",6,12
1998-07-09,"004347","Good",7,12
1998-07-09,"004326","Excellent",4,12
1998-07-09,"00293","Excellent",4,12
1998-07-09,"004297","Excellent",3,12
1998-07-09,"006595","Excellent",5,12
1998-07-09,"003135","Good",6,12
1998-07-09,"006393","Good",7,12
1998-07-09,"005098","Excellent",4,12
1998-07-09,"004628","Excellent",3,12
1998-07-10,"006225","Good",7,13
1998-07-10,"003369","Excellent",6,13
1998-07-10,"003184","Fair",7,13
1998-07-10,"00854","Excellent",5,13
1998-07-10,"008279","Excellent",4,13
1998-07-10,"005828","Good",6,13
1998-07-10,"007923","Good",8,13
1998-07-10,"004628","Excellent",3,13
1998-07-10,"00715","Excellent",4,13
1998-07-10,"004297","Excellent",3,13
1998-07-10,"007559","Excellent",3,13
1998-07-10,"001273","Excellent",4,13
1998-07-10,"006773","Excellent",4,13
1998-07-11,"002677","Poor",12,5
1998-07-11,"006773","Fair",8,5
1998-07-11,"004297","Fair",6,5
1998-07-11,"003184","Poor",10,5
1998-07-11,"002864","Fair",6,5
1998-07-12,"006595","Fair",6,5
1998-07-12,"002864","Poor",8,5
1998-07-12,"008279","Poor",9,5
1998-07-12,"006225","Excellent",4,5
1998-07-12,"002677","Fair",7,5
1998-07-13,"004293","Excellent",4,12
1998-07-13,"0056","Excellent",4,12
1998-07-13,"001273","Excellent",5,12
1998-07-13,"007923","Good",6,12
1998-07-13,"006773","Excellent",2,12
1998-07-13,"00854","Excellent",2,12
1998-07-13,"00715","Good",5,12
1998-07-13,"00293","Good",6,12
1998-07-13,"008279","Excellent",7,12
1998-07-13,"005828","Good",7,12
1998-07-13,"002677","Excellent",2,12
1998-07-13,"006605","Poor",7,12
1998-07-14,"002677","Excellent",2,10
1998-07-14,"002864","Excellent",3,10
1998-07-14,"007559","Excellent",3,10
1998-07-14,"005098","Good",9,10
1998-07-14,"006605","Excellent",2,10
1998-07-14,"003135","Excellent",3,10
1998-07-14,"003369","Excellent",3,10
1998-07-14,"004293","Excellent",5,10
1998-07-14,"001273","Good",4,10
1998-07-14,"004628","Good",6,10
1998-07-15,"005828","Excellent",3,11
1998-07-15,"002677","Good",4,11
1998-07-15,"007559","Good",5,11
1998-07-15,"004840","Excellent",7,11
1998-07-15,"006773","Excellent",3,11
1998-07-15,"006393","Good",10,11
1998-07-15,"004326","Excellent",3,11
1998-07-15,"003369","Excellent",6,11
1998-07-15,"003135","Excellent",5,11
1998-07-15,"006225","Excellent",4,11
1998-07-15,"003825","Excellent",3,11
1998-07-16,"003184","Excellent",4,11
1998-07-16,"006605","Good",4,11
1998-07-16,"005098","Excellent",3,11
1998-07-16,"005828","Good",5,11
1998-07-16,"004628","Excellent",3,11
1998-07-16,"006773","Excellent",5,11
1998-07-16,"004326","Excellent",3,11
1998-07-16,"004293","Excellent",2,11
1998-07-16,"007559","Excellent",3,11
1998-07-16,"008279","Excellent",3,11
1998-07-16,"001273","Good",7,11
1998-07-17,"008164","Good",4,14
1998-07-17,"008041","Good",7,14
1998-07-17,"003825","Excellent",4,14
1998-07-17,"006225","Good",6,14
1998-07-17,"006605","Good",6,14
1998-07-17,"00715","Good",6,14
1998-07-17,"002677","Good",9,14
1998-07-17,"006595","Excellent",5,14
1998-07-17,"004628","Excellent",5,14
1998-07-17,"005098","Good",5,14
1998-07-17,"00293","Excellent",5,14
1998-07-17,"008279","Excellent",4,14
1998-07-17,"007559","Good",5,14
1998-07-17,"006393","Excellent",6,14
1998-07-18,"002864","Good",7,5
1998-07-18,"008279","Good",6,5
1998-07-18,"003184","Poor",7,5
1998-07-18,"002677","Good",5,5
1998-07-18,"004297","Fair",9,5
1998-07-19,"004297","Poor",8,6
1998-07-19,"006393","Excellent",3,6
1998-07-19,"006595","Fair",7,6
1998-07-19,"007559","Good",5,6
1998-07-19,"003184","Fair",9,6
1998-07-19,"006225","Fair",8,6
1998-07-20,"00293","Good",4,11
1998-07-20,"002677","Excellent",2,11
1998-07-20,"004293","Excellent",6,11
1998-07-20,"006605","Good",6,11
1998-07-20,"008279","Excellent",3,11
1998-07-20,"004347","Good",7,11
1998-07-20,"001273","Excellent",3,11
1998-07-20,"00854","Excellent",4,11
1998-07-20,"005098","Excellent",6,11
1998-07-20,"003135","Good",5,11
1998-07-20,"00715","Excellent",8,11
1998-07-21,"006605","Excellent",2,9
1998-07-21,"004347","Excellent",4,9
1998-07-21,"001273","Excellent",5,9
1998-07-21,"006225","Excellent",4,9
1998-07-21,"00293","Good",4,9
1998-07-21,"007923","Excellent",6,9
1998-07-21,"006393","Good",6,9
1998-07-21,"007559","Excellent",3,9
1998-07-21,"004297","Fair",6,9
1998-07-22,"008041","Good",4,10
1998-07-22,"006773","Excellent",4,10
1998-07-22,"003369","Excellent",2,10
1998-07-22,"006393","Excellent",3,10
1998-07-22,"00854","Excellent",6,10
1998-07-22,"006225","Excellent",5,10
1998-07-22,"00293","Excellent",5,10
1998-07-22,"002677","Excellent",8,10
